Class_Info
학정번호	과목명	학점	담당교수	강의시간	강의실	정원	참여인원	전공자정원	1학년정원	2학년정원	3학년정원	4학년정원	교환가능여부	최대마일리지	최소값	최대값	평균값
BIZ4115-01-00	회계감사	3	최종만	목7,8,9	경영B204	62	46	56 (Y)	0	6	28	28	O	24	1	24	8.93
Mileage_Result
순위	마일리지	전공자여부	신청과목수	졸업신청	초수강여부	총이수/졸업이수	직전학기이수/학기당수강	학년	수강여부	비고
1	24	Y (Y)	5	Y	Y	0.9523	0.6666	4	O	 
2	24	Y (Y)	4	N	Y	0.8650	0.6666	4	O	 
3	24	Y (Y)	1	Y	N	1.0000	0.3333	4	O	 
4	24	N (N)	6	N	Y	0.4365	1.0000	2	O	 
5	24	N (N)	5	N	Y	0.8740	0.6315	4	O	 
6	24	N (N)	3	Y	Y	0.9365	0.1666	4	O	 
7	20	Y (Y)	6	N	Y	0.8015	0.8333	4	O	 
8	20	Y (Y)	6	N	Y	0.5317	1.0000	3	O	 
9	18	Y (Y)	6	N	Y	0.7301	0.8333	4	O	 
10	18	Y (Y)	6	N	Y	0.3650	0.8333	2	O	 
11	15	Y (Y)	6	N	Y	0.7301	0.8888	4	O	 
12	12	Y (Y)	6	N	Y	0.6825	1.0000	3	O	 
13	12	N (N)	6	N	Y	0.7301	0.8888	4	O	 
14	11	Y (Y)	6	N	Y	0.6904	0.8333	4	O	 
15	11	Y (Y)	6	N	Y	0.6587	0.8333	3	O	 
16	10	Y (Y)	6	N	Y	0.8571	0.8333	4	O	 
17	10	N (N)	5	Y	Y	0.8888	0.9473	4	O	 
18	8	Y (Y)	6	N	Y	0.5634	0.9444	3	O	 
19	8	N (N)	6	N	Y	0.8571	1.0000	3	O	 
20	7	Y (Y)	6	N	Y	0.6666	0.9444	3	O	 
21	7	Y (Y)	6	N	Y	0.6031	1.0000	3	O	 
22	6	Y (Y)	6	Y	Y	0.8650	0.8333	4	O	 
23	6	Y (Y)	6	N	Y	0.7380	1.0000	3	O	 
24	6	Y (Y)	6	N	Y	0.6587	1.0000	3	O	 
25	6	Y (Y)	6	N	Y	0.6190	0.8333	4	O	 
26	6	Y (Y)	6	N	Y	0.6031	0.8333	3	O	 
27	5	Y (Y)	6	Y	Y	0.8571	1.0000	4	O	 
28	5	Y (Y)	6	Y	N	0.8968	1.0000	4	O	 
29	5	Y (Y)	6	N	Y	0.5873	0.8333	3	O	 
30	5	Y (Y)	6	N	Y	0.5396	1.0000	3	O	 
31	5	N (N)	6	N	Y	0.7619	1.0000	3	X	 
32	5	N (N)	6	N	Y	0.4365	0.7222	2	X	 
33	3	Y (Y)	6	N	Y	0.7460	0.8333	3	O	 
34	2	Y (Y)	6	N	Y	0.7777	1.0000	4	O	 
35	2	Y (Y)	6	N	Y	0.6111	0.8333	3	O	 
36	2	Y (Y)	5	Y	Y	0.9126	0.6666	4	O	 
37	2	N (N)	6	Y	Y	0.8666	0.7894	4	X	 
38	1	Y (Y)	6	Y	Y	1.0000	0.9473	4	O	 
39	1	Y (Y)	6	Y	Y	1.0000	0.8333	4	O	 
40	1	Y (Y)	6	Y	Y	0.8571	0.1666	4	O	 
41	1	Y (Y)	6	N	Y	0.6746	1.0000	3	O	 
42	1	Y (Y)	6	N	Y	0.4841	0.6666	3	O	 
43	1	Y (Y)	6	N	Y	0.3769	1.0000	2	O	 
44	1	Y (Y)	5	N	Y	0.8968	0.6666	4	O	 
45	1	Y (Y)	5	N	Y	0.8571	0.6666	4	O	 
46	1	N (N)	6	Y	Y	1.0000	0.0555	4	X	 
