Class_Info
학정번호	과목명	학점	담당교수	강의시간	강의실	정원	참여인원	전공자정원	1학년정원	2학년정원	3학년정원	4학년정원	교환가능여부	최대마일리지	최소값	최대값	평균값
ANT4106-01-00	문화기획실습(인턴십)	3	조혜정	화7,목8,9	빌110	30	25	20 (Y)	0	0	0	0	O	36	1	36	17.44
Mileage_Result
순위	마일리지	전공자여부	신청과목수	졸업신청	초수강여부	총이수/졸업이수	직전학기이수/학기당수강	학년	수강여부	비고
1	36	Y (Y)	6	Y	Y	0.8888	1.0000	4	O	 
2	36	N (N)	6	Y	Y	0.8571	1.0000	4	O	 
3	36	N (N)	6	N	Y	0.8370	0.7894	4	O	 
4	36	N (N)	3	N	Y	0.8968	0.8333	4	O	 
5	33	Y (Y)	5	N	Y	0.9333	1.0000	4	O	 
6	30	N (N)	6	N	Y	0.9144	0.8541	2	O	 
7	29	Y (Y)	6	N	Y	0.7380	1.0000	3	O	 
8	23	Y (Y)	6	N	Y	0.4484	1.0000	2	O	 
9	22	Y (Y)	4	N	Y	0.7857	0.8333	4	O	 
10	21	Y (Y)	6	N	Y	0.6888	1.0000	3	O	 
11	15	N (N)	6	Y	Y	1.0000	1.0000	4	O	 
12	15	N (N)	6	N	Y	0.8370	1.0000	4	O	 
13	14	Y (Y)	6	N	Y	0.5555	1.0000	4	O	 
14	14	Y (Y)	6	N	Y	0.5037	0.9210	3	O	 
15	12	Y (Y)	6	Y	Y	0.9285	0.6666	4	O	 
16	12	Y (Y)	6	N	Y	0.5873	0.6666	4	O	 
17	12	Y (Y)	6	N	Y	0.5396	0.5000	3	O	 
18	12	Y (Y)	5	N	Y	0.7777	1.0000	4	O	 
19	10	N (N)	6	N	Y	0.6587	1.0000	3	O	 
20	6	Y (Y)	6	N	Y	0.7857	0.6111	4	O	 
21	6	Y (Y)	6	N	Y	0.4424	0.3333	3	O	 
22	2	Y (Y)	6	N	Y	0.9246	0.8333	4	O	 
23	2	N (N)	5	N	Y	0.8888	1.0000	4	O	 
24	1	Y (Y)	6	N	Y	0.4404	0.9166	2	O	 
25	1	Y (Y)	5	N	Y	0.7837	1.0000	4	O	 
